,microwave_11_Trans_V7_gradTruth,microwave_11_Trans_V7_predicted
1188,4.0,4.5388093
1189,4.0,4.5360456
1190,4.0,4.5377417
1191,4.0,4.5399833
1192,4.0,4.5359693
1193,4.0,4.5339255
1194,4.0,4.533917
1195,4.0,4.5367603
1196,4.0,4.5376315
1197,4.0,4.5401673
1198,4.0,4.537444
1199,4.0,4.538316
1200,4.0,4.5367565
1201,4.0,4.5348015
1202,4.0,4.5367703
1203,4.0,4.537196
1204,4.0,4.534691
1205,4.0,4.5340395
1206,4.0,5.601268
1207,4.0,4.7854567
1208,4.0,4.320572
1209,4.0,4.371959
1210,4.0,4.4082246
1211,4.0,4.383025
1212,4.0,4.430205
1213,4.0,4.486135
1214,4.0,4.483019
1215,4.0,4.4770427
1216,4.0,4.5107846
1217,4.0,4.5486646
1218,4.0,4.4937873
1219,4.0,4.5032444
1220,4.0,4.5501056
1221,4.0,4.546639
1222,4.0,4.5093775
1223,4.0,4.5154915
1224,4.0,4.544536
1225,4.0,4.534418
1226,4.0,4.6060443
1227,4.0,4.6419125
1228,4.0,4.6550083
1229,4.0,4.681827
1230,4.0,4.6619306
1231,4.0,4.678875
1232,4.0,4.732419
1233,4.0,4.7565293
1234,4.0,4.7468624
1235,4.0,4.748556
1236,4.0,4.7448497
1237,4.0,4.7671504
1238,4.0,4.7551537
1239,4.0,4.7529
1240,4.0,4.7211137
1241,4.0,4.755739
1242,4.0,4.760408
1243,4.0,4.7627683
1244,4.0,4.7549534
1245,4.0,4.7590213
1246,4.0,4.7700615
1247,4.0,4.7660127
1248,4.0,4.7609076
1249,4.0,4.7697053
1250,4.0,4.761542
1251,4.0,4.7659173
1252,4.0,4.780126
1253,4.0,4.785535
1254,4.0,4.7831316
1255,4.0,4.7527933
1256,4.0,4.780297
1257,4.0,4.7723308
1258,4.0,4.759012
1259,4.0,4.752025
1260,4.0,4.761298
1261,4.0,4.7721844
1262,4.0,4.769855
1263,4.0,4.751328
1264,4.0,4.758266
1265,4.0,4.7753863
1266,4.0,4.7670803
1267,4.0,4.757682
1268,4.0,4.7626796
1269,4.0,4.7742763
1270,4.0,4.737436
1271,4.0,4.73354
1272,4.0,4.7769933
1273,4.0,4.7572093
1274,4.0,4.7352147
1275,4.0,4.7622595
1276,4.0,4.7734714
1277,4.0,4.7538095
1278,4.0,4.7587
1279,4.0,4.77752
1280,4.0,4.7353783
1281,4.0,4.756948
1282,4.0,4.7878885
1283,4.0,4.7326703
1284,4.0,4.7408934
1285,4.0,4.8011208
1286,4.0,4.7658587
1287,4.0,4.7509475
1288,4.0,4.713262
1289,4.0,4.7727404
1290,4.0,4.7488565
1291,4.0,4.74703
1292,4.0,4.7451344
1293,4.0,4.75572
1294,4.0,4.7924104
1295,4.0,4.763219
1296,4.0,4.7606354
1297,4.0,4.7840037
1298,4.0,4.779271
1299,4.0,4.77413
1300,4.0,4.778526
1301,4.0,4.763069
1302,4.0,4.7751465
1303,4.0,4.7848945
1304,4.0,4.7685018
1305,4.0,4.7766714
1306,4.0,4.789812
1307,4.0,4.7836757
1308,4.0,4.797203
1309,4.0,4.792067
1310,4.0,4.771036
1311,4.0,4.8035336
1312,4.0,4.8042
1313,4.0,4.7938676
1314,4.0,4.779969
1315,4.0,4.8082623
1316,4.0,4.7978005
1317,4.0,4.7812076
1318,4.0,4.785901
1319,4.0,4.79955
1320,4.0,4.7882905
1321,4.0,4.786236
1322,4.0,4.795902
1323,4.0,4.778092
1324,4.0,4.7879047
1325,4.0,4.7894683
1326,4.0,4.789744
1327,4.0,4.790245
1328,4.0,4.783916
1329,4.0,4.792972
1330,4.0,4.7981243
1331,4.0,4.786563
1332,4.0,4.9413695
1333,4.0,3.9605873
1334,4.0,3.792315
1335,4.0,4.053813
1336,4.0,4.090979
1337,4.0,4.1032577
1338,4.0,4.05696
1339,4.0,4.0298867
1340,4.0,4.0321736
1341,4.0,4.0530424
1342,4.0,4.073698
1343,4.0,4.067255
1344,4.0,4.0705137
1345,4.0,4.065894
1346,4.0,4.06047
1347,4.0,4.0583267
1348,4.0,4.068244
1349,4.0,4.0682416
1350,4.0,4.0656524
1351,4.0,4.0635557
1352,4.0,4.072458
1353,4.0,4.06564
1354,4.0,4.067555
1355,4.0,4.065035
1356,4.0,4.0663757
1357,4.0,4.06319
1358,4.0,4.0691447
1359,4.0,4.0727453
1360,4.0,4.0587177
1361,4.0,4.0484686
1362,4.0,4.058224
1363,4.0,4.058028
1364,4.0,4.0528607
1365,4.0,4.0624094
1366,4.0,4.0574083
1367,4.0,4.051831
1368,4.0,4.0557733
1369,4.0,4.0538774
1370,4.0,4.0575957
1371,4.0,4.0578713
1372,4.0,4.0571027
1373,4.0,4.0584035
1374,4.0,4.0477543
1375,4.0,4.0578585
1376,4.0,4.056336
1377,4.0,4.058885
1378,4.0,4.0594263
1379,4.0,4.0282154
1380,4.0,4.037592
1381,4.0,4.135907
1382,4.0,4.1454873
1383,4.0,4.1471415
1384,4.0,4.1415644
1385,4.0,4.1489644
1386,4.0,4.1322103
1387,4.0,4.1140175
1388,4.0,4.1003265
1389,4.0,4.0994925
1390,4.0,4.103543
1391,4.0,4.0947804
1392,4.0,4.086637
1393,4.0,4.087649
1394,4.0,4.0964355
1395,4.0,4.0882564
1396,4.0,4.277083
1397,4.0,4.39832
1398,4.0,4.335461
1399,4.0,4.360308
1400,4.0,4.349836
1401,4.0,4.3333726
1402,4.0,4.2604847
1403,4.0,4.209376
1404,4.0,4.21647
1405,4.0,4.2803063
1406,4.0,4.3331757
1407,4.0,4.308383
1408,4.0,4.242539
1409,4.0,4.2652063
1410,4.0,4.3082952
1411,4.0,4.29441
1412,4.0,4.3695154
1413,4.0,4.3001056
1414,4.0,4.3362246
1415,4.0,4.4193196
1416,4.0,4.4499784
1417,4.0,4.440798
1418,4.0,4.4376235
1419,4.0,4.4094224
1420,4.0,4.459844
1421,4.0,4.4754133
1422,4.0,4.461431
1423,4.0,4.422932
1424,4.0,4.2650437
1425,4.0,4.359546
1426,4.0,4.457501
1427,4.0,4.436084
1428,4.0,4.4533553
1429,4.0,4.446829
1430,4.0,4.4496202
1431,4.0,4.440462
1432,4.0,4.4397287
1433,4.0,4.457757
1434,4.0,4.468049
1435,4.0,4.443696
1436,4.0,4.4504375
1437,4.0,4.4687986
1438,4.0,4.4768386
1439,4.0,4.3689523
1440,4.0,4.3005786
1441,4.0,4.3123355
1442,4.0,4.4647126
1443,4.0,4.389055
1444,4.0,4.426513
1445,4.0,4.4752736
1446,4.0,4.466903
1447,4.0,4.480378
1448,4.0,4.4345326
1449,4.0,4.4713182
1450,4.0,4.3706365
1451,4.0,4.295544
1452,4.0,4.2570186
1453,4.0,4.2471547
1454,4.0,4.257553
1455,4.0,4.299113
1456,4.0,4.3047814
1457,4.0,4.2801337
1458,4.0,4.2743573
1459,4.0,4.2696657
1460,4.0,4.260987
1461,4.0,4.3044047
1462,4.0,4.270028
1463,4.0,4.2893353
1464,4.0,4.3099456
1465,4.0,4.3036146
1466,4.0,4.2167234
1467,4.0,4.2287097
1468,4.0,4.2912707
1469,4.0,4.345081
1470,4.0,4.301927
1471,4.0,4.355955
1472,4.0,4.298602
1473,4.0,4.3406115
1474,4.0,4.4174848
1475,4.0,4.4489846
1476,4.0,4.4204082
1477,4.0,4.371255
1478,4.0,4.432899
1479,4.0,4.383289
1480,4.0,4.385123
1481,4.0,4.390046
1482,4.0,4.4150424
1483,4.0,4.3938956
1484,4.0,4.4079595
1485,4.0,4.4029202
1486,4.0,4.41507
1487,4.0,4.379524
1488,4.0,4.4438744
1489,4.0,4.4356403
1490,4.0,4.4314017
1491,4.0,4.3828626
1492,4.0,4.3722095
1493,4.0,4.395269
1494,4.0,4.4221582
1495,4.0,4.4451756
1496,4.0,4.388712
1497,4.0,4.388109
1498,4.0,4.4127336
1499,4.0,4.3642173
1500,4.0,4.366205
1501,4.0,4.351256
1502,4.0,4.38363
1503,4.0,4.368914
1504,4.0,4.3502216
1505,4.0,4.3477426
1506,4.0,4.3788195
1507,4.0,4.363362
1508,4.0,4.3670564
1509,4.0,4.3641634
1510,4.0,4.3785963
1511,4.0,4.3842535
1512,4.0,4.391718
1513,4.0,4.463741
1514,4.0,4.4279304
1515,4.0,4.375169
1516,4.0,4.3923287
1517,4.0,4.412735
1518,4.0,4.378011
1519,4.0,4.3948936
1520,4.0,4.367808
1521,4.0,4.400466
1522,4.0,4.350821
1523,4.0,4.408191
1524,4.0,4.3846564
1525,4.0,4.3297973
1526,4.0,4.3979073
1527,4.0,4.4206824
1528,4.0,4.329506
1529,4.0,4.35549
1530,4.0,4.4226
1531,4.0,4.3815417
1532,4.0,4.4451427
1533,4.0,4.492129
1534,4.0,4.470145
1535,4.0,4.4303937
1536,4.0,4.47035
1537,4.0,4.431699
1538,4.0,4.4604535
1539,4.0,4.4462647
1540,4.0,4.445693
1541,4.0,4.45299
1542,4.0,4.473236
1543,4.0,4.486466
1544,4.0,4.4031224
1545,4.0,4.45752
1546,4.0,4.4426126
1547,4.0,4.4570475
1548,4.0,4.466951
1549,4.0,4.4805098
1550,4.0,4.489116
1551,4.0,4.4485207
1552,4.0,4.4739094
1553,4.0,4.482754
1554,4.0,4.4578466
1555,4.0,4.465096
1556,4.0,4.474164
1557,4.0,4.467084
1558,4.0,4.4790416
1559,4.0,4.4811034
1560,4.0,4.3179336
1561,4.0,4.663355
1562,4.0,4.2447968
1563,4.0,4.211211
1564,4.0,4.2406344
1565,4.0,4.3047385
1566,4.0,4.327112
1567,4.0,4.300253
1568,4.0,4.2548437
1569,4.0,4.2503495
1570,4.0,4.261802
1571,4.0,4.248321
1572,4.0,4.2579923
1573,4.0,4.2578473
1574,4.0,4.2253394
1575,4.0,4.2248063
1576,4.0,5.1155343
1577,4.0,6.889968
1578,4.0,5.8612957
1579,4.0,6.3576775
1580,4.0,5.8966694
1581,4.0,6.0629487
1582,4.0,6.516042
1583,4.0,6.1992593
1584,4.0,6.238301
1585,4.0,6.4625463
1586,4.0,6.4940376
1587,4.0,6.4289603
1588,4.0,6.445136
1589,4.0,6.2681093
1590,4.0,6.29031
1591,4.0,6.4586596
1592,4.0,6.39745
1593,4.0,6.4495893
1594,4.0,6.383324
1595,4.0,6.446688
1596,4.0,6.3441014
1597,4.0,6.4338527
1598,4.0,6.422797
1599,4.0,6.3520627
1600,4.0,6.308284
1601,4.0,6.3780966
1602,4.0,6.4342713
1603,4.0,6.3611093
1604,4.0,6.315241
1605,4.0,6.445023
1606,4.0,6.3215666
1607,4.0,6.4104114
1608,4.0,6.384797
1609,4.0,6.187245
1610,4.0,6.2026157
1611,4.0,6.1851945
1612,4.0,6.2045026
1613,4.0,6.1842027
1614,4.0,6.220105
1615,4.0,6.193306
1616,4.0,6.2985635
1617,4.0,6.2172294
1618,4.0,6.187201
1619,4.0,6.276925
1620,4.0,6.188772
1621,4.0,6.19048
1622,3.0,6.2064867
1623,4.0,6.171905
1624,4.0,6.320083
1625,4.0,6.2384744
1626,4.0,6.2570314
1627,4.0,6.275353
1628,4.0,6.255422
1629,4.0,6.305563
1630,4.0,6.2723503
1631,4.0,6.279096
1632,4.0,6.257464
1633,4.0,6.289017
1634,4.0,6.3147326
1635,4.0,6.2677417
1636,4.0,6.3384748
1637,4.0,6.298451
1638,4.0,6.253355
1639,4.0,6.2513776
1640,4.0,6.242864
1641,4.0,6.475484
1642,4.0,6.2756934
1643,4.0,6.28046
1644,4.0,6.2947574
1645,4.0,6.287696
1646,4.0,6.278767
1647,4.0,6.2549624
1648,4.0,6.416791
1649,4.0,6.2694287
1650,4.0,6.248961
1651,4.0,6.2842054
1652,4.0,6.3245983
1653,3.0,6.288089
1654,4.0,6.2641425
1655,4.0,6.255626
1656,4.0,6.2580323
1657,4.0,6.2674427
1658,4.0,6.3495073
1659,4.0,6.272898
1660,4.0,6.252933
1661,4.0,6.2788467
1662,4.0,6.3224006
1663,4.0,6.3572655
1664,4.0,6.2731566
1665,4.0,6.2459464
1666,4.0,6.445636
1667,4.0,6.424511
1668,4.0,6.273192
1669,3.0,6.24971
1670,4.0,6.2775974
1671,4.0,6.2476144
1672,4.0,6.382145
1673,4.0,6.297865
1674,4.0,6.259862
1675,4.0,3.922536
1676,4.0,4.7215676
1677,4.0,4.6668267
1678,4.0,4.5010133
1679,4.0,4.509784
1680,4.0,4.511099
1681,4.0,4.4931664
1682,4.0,4.50867
1683,4.0,4.500649
1684,4.0,5.630118
1685,4.0,7.2102194
1686,4.0,5.064655
1687,4.0,4.855897
1688,4.0,4.928622
1689,4.0,4.847935
1690,4.0,5.4267416
1691,4.0,5.0502734
1692,4.0,5.0940895
1693,4.0,5.412419
1694,4.0,5.3595276
1695,4.0,5.4711847
1696,4.0,5.2707295
1697,4.0,5.1952033
1698,4.0,5.2321243
1699,4.0,5.3692207
1700,4.0,5.456571
1701,4.0,5.392576
1702,4.0,5.2424364
1703,4.0,5.257849
1704,4.0,5.27826
1705,4.0,5.513088
1706,4.0,5.4509115
1707,4.0,5.4019933
1708,4.0,5.2768583
1709,4.0,5.2839255
1710,4.0,5.382054
1711,4.0,5.3615856
1712,4.0,5.359824
1713,4.0,5.4408555
1714,4.0,5.327287
1715,4.0,5.2451944
1716,4.0,5.310693
1717,4.0,5.369353
1718,4.0,5.3424454
1719,4.0,5.2979784
1720,4.0,5.312673
1721,4.0,5.3720064
1722,4.0,5.3063617
1723,4.0,5.2455597
1724,4.0,5.0095253
1725,4.0,5.109974
1726,4.0,5.012717
1727,4.0,5.023061
1728,4.0,5.0618143
1729,4.0,5.0980363
1730,4.0,5.3468614
1731,4.0,6.2309895
1732,4.0,6.2291865
1733,4.0,6.235827
1734,4.0,6.3006167
1735,4.0,6.327381
1736,4.0,6.2701945
1737,4.0,3.912878
1738,4.0,4.7203937
1739,4.0,4.686998
1740,4.0,4.522944
1741,4.0,4.504497
1742,4.0,4.516386
1743,4.0,4.4997663
1744,4.0,4.509885
1745,4.0,4.5001698
1746,4.0,4.486557
1747,4.0,4.496484
1748,4.0,5.513982
1749,4.0,7.122226
1750,4.0,5.364316
1751,4.0,5.0918436
1752,4.0,4.83972
1753,4.0,4.7624035
1754,4.0,5.4093423
1755,4.0,5.073829
1756,4.0,5.1644926
1757,3.0,5.3962665
1758,4.0,5.3460946
1759,4.0,5.480041
1760,4.0,5.2873945
1761,4.0,5.253996
1762,4.0,5.2940683
1763,4.0,5.4490137
1764,4.0,5.4583373
1765,4.0,5.4648056
1766,3.0,5.2899914
1767,4.0,5.2693048
1768,4.0,5.375895
1769,4.0,5.418013
1770,4.0,5.479996
1771,4.0,5.3760567
1772,4.0,5.2841063
1773,4.0,5.427577
1774,4.0,5.3725343
1775,4.0,5.3683386
1776,4.0,5.3991632
1777,4.0,5.3579054
1778,4.0,5.3330708
1779,4.0,5.5335784
1780,4.0,5.3283644
1781,4.0,5.3639956
1782,4.0,5.387029
1783,4.0,5.3672433
1784,4.0,5.3146
1785,4.0,5.2279034
1786,4.0,5.106211
1787,4.0,5.0063815
1788,4.0,5.0919847
1789,4.0,5.08105
1790,4.0,4.9982057
1791,4.0,5.0697846
1792,3.0,5.0500274
1793,4.0,5.201021
1794,4.0,3.8768141
1795,4.0,4.641942
1796,4.0,4.6693645
1797,4.0,4.511968
1798,4.0,4.50617
1799,4.0,4.5157266
1800,4.0,4.500344
1801,4.0,4.515631
1802,4.0,4.505185
1803,4.0,5.6702185
1804,4.0,7.23402
1805,4.0,5.0729127
1806,4.0,4.982461
1807,4.0,4.8672547
1808,4.0,4.784703
1809,4.0,5.450357
1810,4.0,5.069716
1811,4.0,5.36275
1812,4.0,5.401897
1813,4.0,5.4397454
1814,4.0,5.4856005
1815,4.0,5.4531803
1816,4.0,5.2379036
1817,4.0,5.2805867
1818,4.0,5.3987947
1819,4.0,5.4847393
1820,4.0,5.6054606
1821,4.0,5.340542
1822,4.0,5.2477465
1823,4.0,5.4469914
1824,4.0,5.516218
1825,4.0,5.463301
1826,4.0,5.418894
1827,4.0,5.3450384
1828,4.0,5.291528
1829,4.0,5.460434
1830,4.0,5.4419317
1831,4.0,5.483383
1832,4.0,5.3687873
1833,4.0,5.3121376
1834,4.0,5.3572545
1835,4.0,5.496783
1836,4.0,5.5133543
1837,4.0,5.403012
1838,4.0,5.372146
1839,4.0,5.3462768
1840,4.0,5.375248
1841,4.0,5.4119325
1842,4.0,3.7826056
1843,4.0,4.4588447
1844,4.0,4.5189075
1845,4.0,4.3784714
1846,4.0,4.4324946
1847,4.0,4.4794493
1848,4.0,4.479281
1849,4.0,4.497757
1850,4.0,4.497677
1851,4.0,5.6540394
1852,4.0,7.3480763
1853,4.0,5.1779413
1854,4.0,4.810094
1855,4.0,4.9410815
1856,4.0,4.727784
1857,4.0,5.438331
1858,4.0,5.070825
1859,4.0,5.1944656
1860,4.0,5.4344907
1861,4.0,5.349785
1862,3.0,5.5137334
1863,4.0,5.355452
1864,4.0,5.306314
1865,4.0,5.2585397
1866,4.0,5.420395
1867,4.0,5.541618
1868,4.0,5.459353
1869,4.0,5.3974743
1870,4.0,5.242799
1871,4.0,5.3580422
1872,4.0,5.436823
1873,4.0,5.463224
1874,4.0,5.519268
1875,4.0,5.307266
1876,4.0,5.4195337
1877,4.0,5.390152
1878,4.0,5.381767
1879,4.0,5.432341
1880,4.0,5.404073
1881,4.0,5.4037127
1882,4.0,5.3206015
1883,4.0,5.477896
1884,4.0,5.417599
1885,4.0,3.7018826
1886,4.0,4.345748
1887,4.0,4.4080167
1888,4.0,4.3032694
1889,4.0,4.410848
1890,4.0,4.4853168
1891,4.0,4.474274
1892,4.0,4.495691
1893,4.0,5.6803656
1894,4.0,7.278097
1895,4.0,6.3890233
1896,4.0,5.396499
1897,4.0,5.3581767
1898,4.0,5.111842
1899,4.0,5.5088325
1900,4.0,5.1386805
1901,4.0,5.2197633
1902,4.0,5.511035
1903,4.0,5.4326935
1904,4.0,5.4862313
1905,4.0,5.418814
1906,4.0,5.2218695
1907,4.0,5.506002
1908,4.0,5.495487
1909,4.0,5.496889
1910,4.0,5.493457
1911,4.0,5.4142222
1912,3.0,5.343873
1913,4.0,5.321777
1914,4.0,5.4729314
1915,4.0,5.545856
1916,4.0,5.456282
1917,4.0,5.3762746
1918,4.0,5.3220806
1919,4.0,5.4523787
1920,4.0,5.472934
1921,4.0,5.4754534
1922,4.0,5.561198
1923,4.0,5.383673
1924,4.0,5.3949857
1925,4.0,5.405848
1926,4.0,5.5017
1927,4.0,5.420916
1928,4.0,5.469424
1929,4.0,5.430386
1930,4.0,5.4982634
1931,4.0,5.483574
1932,4.0,4.171745
1933,4.0,4.3516
1934,4.0,4.523785
1935,4.0,4.651988
1936,4.0,4.4104366
1937,4.0,4.3936496
1938,4.0,4.60429
1939,4.0,4.5345197
1940,4.0,4.521895
1941,4.0,4.482827
1942,4.0,4.4530153
1943,4.0,5.8917413
1944,4.0,6.820831
1945,4.0,4.735561
1946,4.0,4.619207
1947,4.0,5.4658465
1948,4.0,5.5905695
1949,4.0,5.384909
1950,4.0,5.187565
1951,4.0,5.3536787
1952,4.0,5.4593134
1953,4.0,5.2871656
1954,4.0,5.244998
1955,4.0,5.2868457
1956,4.0,5.2921996
1957,4.0,5.3192983
1958,4.0,5.307307
1959,4.0,5.220399
1960,4.0,5.242582
1961,4.0,5.295158
1962,4.0,5.277169
1963,4.0,5.3071394
1964,4.0,5.237777
1965,4.0,5.2669473
1966,4.0,5.2324066
1967,4.0,5.304673
1968,4.0,5.3741603
1969,4.0,5.2577357
1970,4.0,5.236604
1971,4.0,5.361529
1972,4.0,5.2970147
1973,4.0,5.2464504
1974,4.0,5.3379593
1975,4.0,5.2827272
1976,4.0,5.3026695
1977,4.0,3.7871356
1978,4.0,4.4050736
1979,4.0,4.453882
1980,4.0,4.335174
1981,4.0,4.4088454
1982,4.0,4.475037
1983,4.0,4.4767427
1984,4.0,4.4978795
1985,4.0,4.4852676
1986,4.0,5.649238
1987,3.0,7.2876034
1988,4.0,5.1549664
1989,4.0,4.817917
1990,4.0,5.2605886
1991,4.0,4.8369317
1992,4.0,5.4602504
1993,4.0,5.187493
1994,4.0,5.220529
1995,4.0,5.458281
1996,4.0,5.3041325
1997,4.0,5.506667
1998,4.0,5.506819
1999,4.0,5.2349057
2000,4.0,5.380357
2001,4.0,5.4380403
2002,4.0,5.6234107
2003,4.0,5.492056
2004,4.0,5.3600545
2005,4.0,5.337976
2006,4.0,5.4862
2007,4.0,5.4550524
2008,4.0,5.552946
2009,4.0,5.461132
2010,4.0,5.405202
2011,4.0,5.330061
2012,4.0,5.4509706
2013,4.0,5.503567
2014,4.0,5.481137
2015,4.0,5.5080614
2016,4.0,5.3682213
2017,4.0,5.376606
2018,4.0,5.410991
2019,4.0,5.5129886
2020,4.0,3.6918175
2021,4.0,4.358768
2022,4.0,4.4036884
2023,4.0,4.302106
2024,4.0,4.4133134
2025,4.0,4.498962
2026,4.0,4.4866414
2027,4.0,4.4925847
2028,4.0,5.543978
2029,4.0,8.482198
2030,4.0,6.310222
2031,4.0,4.5942664
2032,4.0,5.1634884
2033,4.0,5.05721
2034,4.0,5.582456
2035,4.0,5.139912
2036,4.0,5.196942
2037,4.0,5.4679823
2038,4.0,5.440875
2039,4.0,5.5526085
2040,4.0,5.416442
2041,4.0,5.2456594
2042,4.0,5.4238553
2043,4.0,5.4889092
2044,4.0,5.494793
2045,4.0,5.537405
2046,4.0,5.3784657
2047,4.0,5.37608
2048,4.0,5.3945284
2049,4.0,5.490758
2050,4.0,5.4901
2051,4.0,5.6401567
2052,4.0,5.4088655
2053,4.0,5.3214293
2054,4.0,5.4922585
2055,4.0,5.514138
2056,4.0,5.495021
2057,4.0,5.4924407
2058,4.0,5.394457
2059,4.0,5.3346953
2060,4.0,5.4011884
2061,4.0,3.7077022
2062,4.0,4.3467274
2063,4.0,4.3986216
2064,4.0,4.294253
2065,4.0,4.437525
2066,4.0,4.485249
2067,4.0,4.442547
2068,4.0,4.49994
2069,4.0,4.4856067
2070,4.0,5.6883664
2071,4.0,7.2795334
2072,4.0,5.172767
2073,4.0,4.89239
2074,4.0,5.1898746
2075,4.0,5.0088606
2076,4.0,5.485844
2077,4.0,5.145041
2078,4.0,5.298395
2079,4.0,5.4510894
2080,4.0,5.3874865
2081,4.0,5.5834427
2082,4.0,5.4150467
2083,4.0,5.2553654
2084,4.0,5.362114
2085,4.0,5.6094584
2086,4.0,5.5119014
2087,4.0,5.545302
2088,4.0,5.4022427
2089,4.0,5.3596597
2090,4.0,5.4955144
2091,4.0,5.5484385
2092,4.0,5.519178
2093,4.0,5.494087
2094,4.0,5.3902936
2095,4.0,5.369044
2096,4.0,5.511691
2097,4.0,5.505821
2098,4.0,5.4966755
2099,4.0,5.4996576
2100,4.0,5.449565
2101,4.0,5.4362583
2102,4.0,5.4271336
2103,4.0,3.7215295
2104,4.0,4.360862
2105,4.0,4.408368
2106,4.0,4.2936845
2107,4.0,4.4280114
2108,4.0,4.459873
2109,4.0,4.473867
2110,4.0,4.4951577
2111,4.0,4.4903383
2112,4.0,4.4787073
2113,4.0,4.488976
2114,4.0,4.492261
2115,4.0,4.499072
2116,4.0,4.5029593
2117,4.0,4.4990587
2118,4.0,4.502759
2119,4.0,4.5055013
2120,4.0,4.4973955
2121,4.0,4.50104
2122,4.0,4.507153
2123,4.0,4.5031147
2124,4.0,4.504618
2125,4.0,4.5069737
2126,4.0,4.5120683
2127,4.0,4.507702
2128,4.0,4.5046234
2129,4.0,4.505701
2130,4.0,4.5065722
2131,4.0,4.512121
2132,4.0,4.5282063
2133,4.0,4.5390496
2134,4.0,4.540514
2135,4.0,4.5448813
2136,4.0,4.54627
2137,4.0,4.5409436
2138,4.0,4.5428843
2139,4.0,4.542254
2140,4.0,4.5459967
2141,4.0,4.552366
2142,4.0,4.5502424
2143,4.0,4.5473666
2144,4.0,4.5487657
2145,4.0,4.5515156
2146,4.0,4.5512567
2147,4.0,4.555964
2148,4.0,4.5519605
2149,4.0,4.542875
2150,4.0,4.532122
2151,4.0,4.578997
2152,4.0,4.538484
2153,4.0,4.532246
2154,4.0,4.5320706
2155,4.0,4.5375233
2156,4.0,4.5346484
2157,4.0,4.535835
2158,4.0,4.5355415
2159,4.0,4.533234
2160,4.0,4.540237
2161,4.0,4.538066
2162,4.0,4.536325
2163,4.0,4.540322
2164,4.0,4.532731
2165,4.0,4.531556
2166,4.0,4.53404
2167,4.0,4.53871
2168,4.0,4.534974
2169,4.0,4.5338235
2170,4.0,4.5370803
2171,4.0,4.5351458
2172,4.0,4.53514
2173,4.0,4.5319066
2174,4.0,4.535681
2175,4.0,4.5337358
2176,4.0,4.5358696
2177,4.0,4.5356827
2178,4.0,4.537064
2179,4.0,4.536794
2180,4.0,4.532479
2181,4.0,4.531594
2182,4.0,4.5325007
2183,4.0,4.533461
2184,4.0,4.532212
2185,4.0,4.530361
2186,4.0,4.531568
2187,4.0,4.5353885
2188,4.0,4.53104
2189,4.0,4.536226
2190,4.0,4.5303717
2191,4.0,4.538018
2192,4.0,4.5365477
2193,4.0,4.535067
2194,4.0,4.5359
2195,4.0,4.538033
2196,4.0,4.5398226
2197,4.0,4.5403566
2198,4.0,4.5311313
2199,4.0,4.5394015
2200,4.0,4.5381913
2201,4.0,4.532393
2202,4.0,4.5402074
2203,4.0,4.5399256
2204,4.0,4.5329742
2205,4.0,4.5350695
2206,4.0,4.540752
2207,4.0,4.5341506
2208,4.0,4.5387125
2209,4.0,4.540211
2210,4.0,4.538053
2211,4.0,4.5406213
2212,4.0,4.541358
2213,4.0,4.533841
2214,4.0,4.5320992
2215,4.0,4.5351386
2216,4.0,4.536451
2217,4.0,4.5298166
2218,4.0,4.5336
2219,4.0,4.5339828
2220,4.0,4.537476
2221,4.0,4.5360866
2222,4.0,4.5334578
2223,4.0,4.5290136
2224,4.0,4.532703
2225,4.0,4.5346045
2226,4.0,4.538998
2227,4.0,4.535165
2228,4.0,4.532045
2229,4.0,4.5333614
2230,4.0,4.5346293
2231,4.0,4.535268
2232,4.0,4.5341873
2233,4.0,4.5367265
2234,4.0,4.5324254
2235,4.0,4.5399857
2236,4.0,4.5362024
2237,4.0,4.5333023
2238,4.0,4.531572
2239,4.0,4.533131
2240,4.0,4.5320125
2241,4.0,4.56149
2242,4.0,4.550062
2243,4.0,4.5785627
2244,4.0,4.571189
2245,4.0,4.5608497
2246,4.0,4.5871787
2247,4.0,4.597899
2248,4.0,4.5384946
2249,4.0,4.540851
2250,4.0,4.5115747
2251,4.0,4.5205016
2252,4.0,4.5362644
2253,4.0,4.509627
2254,4.0,4.5126767
2255,4.0,4.5210867
2256,4.0,4.5277042
2257,4.0,4.5192213
2258,4.0,4.5264363
2259,4.0,4.5334253
2260,4.0,4.4983497
2261,5.0,4.509015
2262,4.0,4.519914
2263,4.0,4.5259304
2264,4.0,4.5265946
2265,5.0,4.136901
2266,4.0,4.4747677
2267,4.0,4.700558
2268,4.0,4.5286984
2269,4.0,4.442233
2270,4.0,4.47617
2271,4.0,4.480781
2272,4.0,4.542901
2273,4.0,4.5666566
2274,4.0,4.594756
2275,4.0,4.5998497
2276,4.0,4.589689
2277,5.0,4.5951996
2278,5.0,4.5487533
2279,4.0,4.563602
2280,4.0,4.5900183
2281,4.0,4.6005006
2282,4.0,4.5911055
2283,4.0,4.625659
2284,38.0,4.628632
2285,38.0,4.4322367
2286,250.0,4.48609
2287,1598.0,140.2109
2288,65.0,1493.1547
2289,65.0,1534.077
2290,65.0,633.6576
2291,65.0,478.97144
2292,65.0,271.89676
2293,65.0,88.92639
2294,1598.0,30.945574
2295,1594.0,1529.5204
2296,1596.0,1671.2139
2297,64.0,1471.8104
2298,65.0,106.783104
2299,65.0,10.238446
2300,65.0,11.741091
