,refrigerator_5_Trans_V7_gradTruth,refrigerator_5_Trans_V7_predicted
1189,7.0,6.2982407
1190,7.0,6.308652
1191,7.0,6.309977
1192,7.0,6.2976985
1193,7.0,6.303525
1194,7.0,6.3000364
1195,7.0,6.309773
1196,6.0,6.3105407
1197,7.0,6.331659
1198,7.0,6.3047867
1199,7.0,6.2985997
1200,7.0,6.30877
1201,6.0,6.2955575
1202,7.0,6.299955
1203,7.0,6.300262
1204,7.0,6.305753
1205,229.0,6.3046594
1206,218.0,176.63046
1207,232.0,128.87059
1208,228.0,198.50423
1209,223.0,206.75206
1210,222.0,211.27422
1211,218.0,208.71901
1212,216.0,207.93494
1213,214.0,203.04655
1214,211.0,202.90746
1215,203.0,201.61447
1216,203.0,201.13684
1217,202.0,200.26973
1218,201.0,200.16118
1219,202.0,199.1519
1220,201.0,198.77658
1221,202.0,198.21117
1222,201.0,197.88033
1223,199.0,197.26668
1224,201.0,197.02356
1225,200.0,196.76982
1226,196.0,196.70258
1227,202.0,196.76956
1228,196.0,196.70522
1229,197.0,196.56378
1230,200.0,197.22205
1231,198.0,197.04414
1232,200.0,196.89018
1233,198.0,196.67664
1234,198.0,196.6108
1235,201.0,196.38802
1236,196.0,196.20982
1237,200.0,195.96437
1238,199.0,195.93938
1239,199.0,195.8035
1240,196.0,195.72095
1241,201.0,195.48314
1242,197.0,195.55333
1243,198.0,195.55017
1244,198.0,195.70001
1245,199.0,195.66626
1246,198.0,195.6312
1247,196.0,195.61107
1248,199.0,195.59268
1249,196.0,195.52644
1250,199.0,195.37347
1251,198.0,195.03217
1252,195.0,195.16565
1253,200.0,194.78552
1254,197.0,193.67201
1255,199.0,194.64532
1256,196.0,194.72435
1257,197.0,195.24272
1258,198.0,197.93791
1259,194.0,198.23888
1260,198.0,198.53268
1261,195.0,198.58763
1262,196.0,198.63206
1263,198.0,198.6351
1264,194.0,198.50928
1265,195.0,198.44618
1266,194.0,198.45139
1267,198.0,198.34145
1268,196.0,198.26302
1269,196.0,198.1946
1270,197.0,198.09837
1271,196.0,197.88814
1272,198.0,197.91467
1273,194.0,197.95445
1274,196.0,197.91064
1275,196.0,197.88475
1276,193.0,197.92024
1277,197.0,197.93591
1278,194.0,197.9427
1279,195.0,198.11147
1280,197.0,198.0563
1281,193.0,197.9726
1282,197.0,198.1358
1283,195.0,198.08308
1284,194.0,197.94707
1285,195.0,198.14317
1286,195.0,198.29468
1287,194.0,198.24568
1288,197.0,198.14659
1289,193.0,197.90732
1290,194.0,197.98466
1291,197.0,198.01762
1292,196.0,198.10243
1293,195.0,198.08408
1294,193.0,198.312
1295,196.0,198.40941
1296,194.0,198.421
1297,194.0,198.54915
1298,195.0,198.61046
1299,194.0,198.64062
1300,193.0,198.69005
1301,196.0,198.72469
1302,192.0,198.64513
1303,195.0,198.79709
1304,195.0,198.87167
1305,192.0,198.97417
1306,194.0,199.18942
1307,195.0,199.30537
1308,191.0,199.46295
1309,194.0,199.62907
1310,195.0,199.63768
1311,194.0,199.74411
1312,193.0,199.86159
1313,189.0,199.90819
1314,193.0,199.92207
1315,194.0,199.8716
1316,192.0,200.0113
1317,191.0,200.04582
1318,195.0,199.97719
1319,191.0,199.96016
1320,191.0,199.96396
1321,194.0,199.92271
1322,191.0,200.02762
1323,190.0,200.02455
1324,193.0,199.97945
1325,192.0,200.02289
1326,190.0,199.97173
1327,193.0,200.09293
1328,192.0,200.08119
1329,193.0,200.14017
1330,191.0,200.18802
1331,189.0,200.21387
1332,191.0,202.3054
1333,191.0,201.53842
1334,193.0,200.34363
1335,189.0,199.45874
1336,194.0,198.83571
1337,191.0,198.6796
1338,188.0,198.03117
1339,191.0,198.21806
1340,193.0,197.769
1341,189.0,197.81006
1342,191.0,198.06226
1343,192.0,197.23991
1344,192.0,197.69446
1345,188.0,197.85117
1346,191.0,197.7642
1347,191.0,197.29245
1348,189.0,197.72153
1349,190.0,197.65671
1350,190.0,197.55693
1351,189.0,197.15096
1352,187.0,197.71881
1353,191.0,197.44624
1354,191.0,197.5345
1355,190.0,197.06033
1356,190.0,197.18837
1357,191.0,197.40967
1358,188.0,197.5625
1359,187.0,197.75081
1360,189.0,197.91772
1361,190.0,197.58186
1362,188.0,197.74303
1363,187.0,197.91835
1364,189.0,197.60507
1365,190.0,197.86201
1366,188.0,197.71153
1367,186.0,197.65666
1368,189.0,197.88377
1369,190.0,197.62685
1370,189.0,197.67046
1371,188.0,197.72235
1372,189.0,197.65294
1373,191.0,197.80104
1374,190.0,197.32751
1375,189.0,197.73431
1376,190.0,197.54471
1377,188.0,197.51237
1378,186.0,197.398
1379,187.0,197.34044
1380,189.0,196.52107
1381,188.0,196.33395
1382,186.0,196.06108
1383,188.0,196.08757
1384,189.0,195.57013
1385,187.0,195.91344
1386,185.0,195.21408
1387,187.0,195.36902
1388,189.0,195.34625
1389,189.0,195.16216
1390,187.0,195.31525
1391,185.0,195.17018
1392,188.0,194.9543
1393,189.0,194.8567
1394,188.0,195.1679
1395,187.0,194.92311
1396,188.0,195.88985
1397,187.0,195.36205
1398,189.0,195.60223
1399,186.0,195.48817
1400,185.0,195.65974
1401,185.0,195.1948
1402,185.0,195.73746
1403,187.0,195.07486
1404,189.0,195.29193
1405,187.0,194.97353
1406,185.0,195.48773
1407,185.0,194.86838
1408,187.0,195.26537
1409,187.0,195.24579
1410,187.0,194.72798
1411,183.0,195.01375
1412,185.0,195.12373
1413,188.0,194.8206
1414,188.0,194.90482
1415,186.0,195.16899
1416,185.0,194.97084
1417,187.0,194.85983
1418,187.0,194.62514
1419,186.0,194.81294
1420,185.0,194.69676
1421,186.0,194.79189
1422,185.0,194.58034
1423,185.0,194.74321
1424,187.0,195.18694
1425,189.0,194.6068
1426,186.0,194.5905
1427,185.0,194.35231
1428,184.0,194.45502
1429,184.0,194.39223
1430,187.0,194.2969
1431,185.0,194.19873
1432,185.0,194.12482
1433,184.0,194.1934
1434,184.0,194.10596
1435,186.0,193.97745
1436,187.0,194.00005
1437,186.0,193.9277
1438,184.0,194.06718
1439,185.0,194.22566
1440,184.0,194.07263
1441,185.0,194.03809
1442,185.0,194.00452
1443,186.0,194.07759
1444,186.0,193.72661
1445,185.0,193.89589
1446,186.0,193.74548
1447,183.0,193.86685
1448,185.0,193.79042
1449,186.0,193.71698
1450,186.0,194.36061
1451,184.0,193.79424
1452,183.0,193.99702
1453,185.0,193.5475
1454,186.0,193.62375
1455,186.0,193.52751
1456,184.0,193.48128
1457,183.0,193.60066
1458,184.0,193.3055
1459,184.0,193.48595
1460,186.0,193.44934
1461,186.0,193.65512
1462,182.0,193.20343
1463,184.0,193.19621
1464,184.0,193.47334
1465,184.0,193.56981
1466,185.0,192.72798
1467,183.0,193.20796
1468,186.0,193.34991
1469,186.0,193.37483
1470,184.0,192.54224
1471,182.0,193.39963
1472,184.0,193.27231
1473,185.0,192.72437
1474,186.0,193.11671
1475,183.0,193.12164
1476,183.0,193.22284
1477,182.0,192.86876
1478,183.0,193.17528
1479,185.0,192.97554
1480,185.0,192.97112
1481,183.0,192.85596
1482,184.0,192.97513
1483,183.0,192.85168
1484,182.0,192.93036
1485,182.0,192.84076
1486,181.0,192.87352
1487,184.0,192.65433
1488,184.0,192.84917
1489,185.0,192.83308
1490,184.0,192.83371
1491,182.0,192.75728
1492,182.0,192.70306
1493,184.0,192.72475
1494,186.0,192.68974
1495,185.0,192.81252
1496,185.0,192.44626
1497,183.0,192.65608
1498,182.0,192.71487
1499,183.0,192.5562
1500,184.0,192.7755
1501,185.0,192.51949
1502,185.0,192.6074
1503,183.0,192.5016
1504,182.0,192.41434
1505,181.0,192.34248
1506,183.0,192.50493
1507,181.0,192.39738
1508,185.0,192.41269
1509,184.0,192.32028
1510,185.0,192.41995
1511,186.0,192.28278
1512,183.0,192.5517
1513,182.0,192.25368
1514,181.0,192.70306
1515,181.0,192.07265
1516,184.0,192.37637
1517,185.0,192.44633
1518,185.0,192.23778
1519,184.0,192.3034
1520,183.0,192.143
1521,181.0,192.32045
1522,182.0,192.02046
1523,183.0,192.36365
1524,183.0,192.2988
1525,186.0,191.7727
1526,182.0,192.25435
1527,182.0,192.3594
1528,181.0,191.77596
1529,183.0,191.92213
1530,181.0,192.29279
1531,181.0,191.61432
1532,180.0,191.80402
1533,183.0,192.05489
1534,183.0,192.12292
1535,185.0,191.77663
1536,184.0,192.22745
1537,183.0,191.82346
1538,181.0,192.0344
1539,181.0,191.75323
1540,182.0,191.85507
1541,184.0,191.69124
1542,184.0,191.96361
1543,184.0,192.12465
1544,183.0,191.47939
1545,180.0,191.74368
1546,181.0,191.64255
1547,182.0,191.63661
1548,184.0,191.65228
1549,184.0,191.6901
1550,180.0,191.72206
1551,181.0,191.51465
1552,183.0,191.60667
1553,184.0,191.67732
1554,184.0,191.52174
1555,182.0,191.537
1556,179.0,191.48485
1557,180.0,191.51537
1558,180.0,191.52762
1559,6.0,191.57985
1560,7.0,5.7595572
1561,7.0,6.4651575
1562,6.0,6.468556
1563,6.0,6.4728446
1564,6.0,6.4244585
1565,6.0,6.4373364
1566,6.0,6.3946276
1567,6.0,6.3784275
1568,6.0,6.3664346
1569,6.0,6.344462
1570,7.0,6.3588147
1571,7.0,6.3412247
1572,6.0,6.315833
1573,7.0,6.334249
1574,7.0,6.336544
1575,6.0,6.306192
1576,6.0,6.2784047
1577,7.0,6.427311
1578,6.0,6.327188
1579,6.0,6.2024093
1580,6.0,6.275635
1581,6.0,6.3093376
1582,6.0,6.3019977
1583,6.0,6.3154855
1584,6.0,6.328761
1585,6.0,6.3816485
1586,6.0,6.392737
1587,6.0,6.386893
1588,6.0,6.3863854
1589,7.0,6.3847384
1590,6.0,6.3815184
1591,6.0,6.3800273
1592,6.0,6.379554
1593,6.0,6.383051
1594,6.0,6.390623
1595,6.0,6.3888454
1596,6.0,6.396944
1597,6.0,6.4099345
1598,6.0,6.4314218
1599,6.0,6.455443
1600,6.0,6.4663787
1601,6.0,6.473152
1602,6.0,6.481907
1603,6.0,6.489475
1604,6.0,6.497757
1605,6.0,6.5140224
1606,6.0,6.5759416
1607,6.0,6.575395
1608,6.0,6.5468974
1609,6.0,6.642849
1610,6.0,7.0271215
1611,6.0,7.037932
1612,6.0,7.0411286
1613,6.0,7.0445347
1614,6.0,7.0465775
1615,6.0,7.0480494
1616,6.0,7.049887
1617,6.0,7.0522127
1618,6.0,7.055639
1619,6.0,7.0589466
1620,6.0,7.057582
1621,6.0,7.057163
1622,6.0,7.066986
1623,6.0,7.064836
1624,6.0,7.06632
1625,6.0,7.0434666
1626,6.0,7.0408382
1627,7.0,7.0384464
1628,6.0,7.03958
1629,6.0,7.0406
1630,6.0,7.040312
1631,6.0,7.040373
1632,6.0,7.040738
1633,6.0,7.0414686
1634,6.0,7.0415487
1635,6.0,7.0412846
1636,6.0,7.041091
1637,6.0,7.0409336
1638,6.0,7.040987
1639,6.0,7.0410604
1640,7.0,7.041134
1641,6.0,7.040986
1642,6.0,7.0412045
1643,6.0,7.041259
1644,6.0,7.041307
1645,6.0,7.0414834
1646,6.0,7.0417385
1647,6.0,7.042212
1648,6.0,7.0422187
1649,6.0,7.0421424
1650,6.0,7.0424223
1651,7.0,7.0425572
1652,6.0,7.042491
1653,6.0,7.0428123
1654,6.0,7.043706
1655,6.0,7.043784
1656,6.0,7.0434384
1657,6.0,7.0455236
1658,6.0,7.0511694
1659,6.0,7.0517225
1660,7.0,7.050436
1661,6.0,7.0504465
1662,6.0,7.050523
1663,6.0,7.0502663
1664,6.0,7.0503016
1665,6.0,7.050653
1666,6.0,7.050509
1667,6.0,7.0500064
1668,6.0,7.050333
1669,6.0,7.050504
1670,6.0,7.0505657
1671,6.0,7.050711
1672,6.0,7.0505333
1673,6.0,7.050068
1674,7.0,7.050222
1675,7.0,7.260566
1676,7.0,6.7091737
1677,7.0,6.527026
1678,7.0,6.469068
1679,7.0,6.4478745
1680,6.0,6.4176493
1681,7.0,6.3950067
1682,7.0,6.368238
1683,6.0,6.343959
1684,6.0,7.2943172
1685,6.0,6.8979244
1686,6.0,7.0367928
1687,6.0,7.0499463
1688,6.0,7.0656366
1689,6.0,7.069038
1690,6.0,7.0689645
1691,6.0,7.069421
1692,6.0,7.070316
1693,6.0,7.070532
1694,6.0,7.0704803
1695,6.0,7.070735
1696,6.0,7.0712123
1697,6.0,7.071291
1698,6.0,7.071595
1699,6.0,7.071858
1700,6.0,7.072071
1701,6.0,7.072369
1702,6.0,7.072587
1703,6.0,7.0729246
1704,6.0,7.0730777
1705,6.0,7.073049
1706,6.0,7.073014
1707,6.0,7.073182
1708,6.0,7.073288
1709,6.0,7.0735235
1710,7.0,7.073293
1711,6.0,7.073454
1712,6.0,7.0739965
1713,6.0,7.0737967
1714,6.0,7.0736623
1715,6.0,7.074065
1716,6.0,7.074183
1717,6.0,7.0742683
1718,6.0,7.0745163
1719,7.0,7.074706
1720,6.0,7.074878
1721,6.0,7.074873
1722,6.0,7.074287
1723,6.0,7.067439
1724,7.0,7.069072
1725,6.0,7.064799
1726,6.0,7.0650682
1727,6.0,7.0655947
1728,6.0,7.065106
1729,6.0,7.065198
1730,6.0,7.064849
1731,6.0,7.0669713
1732,6.0,7.082317
1733,6.0,7.0524807
1734,7.0,7.048935
1735,6.0,7.0507274
1736,7.0,7.050425
1737,7.0,7.238666
1738,7.0,6.7072563
1739,7.0,6.5305004
1740,7.0,6.473713
1741,7.0,6.4489703
1742,7.0,6.4213734
1743,7.0,6.40105
1744,7.0,6.374748
1745,7.0,6.354494
1746,7.0,6.3317738
1747,6.0,6.3530054
1748,6.0,7.289167
1749,6.0,6.9557304
1750,6.0,6.9664917
1751,6.0,7.046862
1752,6.0,7.065143
1753,6.0,7.0672703
1754,6.0,7.0677676
1755,6.0,7.0687656
1756,6.0,7.0694084
1757,6.0,7.069687
1758,6.0,7.0697374
1759,6.0,7.070047
1760,6.0,7.0706577
1761,6.0,7.070749
1762,6.0,7.070875
1763,6.0,7.0711107
1764,6.0,7.0713882
1765,6.0,7.071643
1766,6.0,7.07189
1767,6.0,7.072277
1768,6.0,7.0722055
1769,6.0,7.0724077
1770,6.0,7.0725646
1771,6.0,7.0726566
1772,6.0,7.0729675
1773,6.0,7.072786
1774,6.0,7.0727077
1775,6.0,7.07313
1776,6.0,7.073366
1777,6.0,7.0735555
1778,6.0,7.0737996
1779,6.0,7.073509
1780,6.0,7.0737443
1781,6.0,7.0739136
1782,6.0,7.0737333
1783,6.0,7.0738354
1784,6.0,7.073511
1785,6.0,7.066778
1786,6.0,7.0681896
1787,6.0,7.064462
1788,7.0,7.065098
1789,6.0,7.0651665
1790,6.0,7.065219
1791,6.0,7.0651317
1792,6.0,7.064621
1793,7.0,7.0643387
1794,7.0,7.0779333
1795,7.0,6.6367917
1796,6.0,6.5341516
1797,7.0,6.4765987
1798,7.0,6.4617577
1799,7.0,6.4377913
1800,7.0,6.408847
1801,7.0,6.3881636
1802,6.0,6.354276
1803,6.0,7.2946105
1804,6.0,6.901954
1805,6.0,7.0558853
1806,6.0,7.050567
1807,6.0,7.0656476
1808,6.0,7.0693307
1809,6.0,7.0691314
1810,6.0,7.069785
1811,6.0,7.0700316
1812,6.0,7.0700703
1813,6.0,7.0705934
1814,6.0,7.0711317
1815,7.0,7.071302
1816,6.0,7.0713177
1817,6.0,7.0716496
1818,7.0,7.0721045
1819,6.0,7.0724287
1820,6.0,7.072186
1821,6.0,7.0722475
1822,6.0,7.072835
1823,6.0,7.0727077
1824,6.0,7.0723877
1825,6.0,7.0727177
1826,6.0,7.072935
1827,6.0,7.072996
1828,7.0,7.073289
1829,6.0,7.073322
1830,6.0,7.0733633
1831,6.0,7.073446
1832,6.0,7.073657
1833,6.0,7.0738316
1834,6.0,7.0739374
1835,6.0,7.0737367
1836,6.0,7.073421
1837,6.0,7.0735874
1838,6.0,7.073773
1839,6.0,7.074141
1840,6.0,7.074254
1841,7.0,7.073327
1842,7.0,7.0233
1843,7.0,6.647919
1844,7.0,6.5549564
1845,7.0,6.4964304
1846,7.0,6.498496
1847,7.0,6.488186
1848,7.0,6.476198
1849,7.0,6.4667726
1850,6.0,6.4577117
1851,6.0,7.302586
1852,6.0,6.917447
1853,6.0,7.042607
1854,6.0,7.052248
1855,6.0,7.066113
1856,6.0,7.068887
1857,6.0,7.0688233
1858,6.0,7.069467
1859,6.0,7.070031
1860,6.0,7.0701017
1861,6.0,7.0705185
1862,6.0,7.071076
1863,6.0,7.0710545
1864,6.0,7.0710206
1865,7.0,7.071249
1866,6.0,7.0716944
1867,6.0,7.0718136
1868,6.0,7.0718536
1869,6.0,7.072035
1870,6.0,7.0723147
1871,6.0,7.072761
1872,6.0,7.0727396
1873,6.0,7.07313
1874,6.0,7.0730624
1875,6.0,7.073109
1876,6.0,7.073185
1877,6.0,7.0730247
1878,6.0,7.0734377
1879,6.0,7.0738564
1880,6.0,7.0737143
1881,6.0,7.073604
1882,6.0,7.073752
1883,7.0,7.073777
1884,7.0,7.0736184
1885,7.0,7.134113
1886,6.0,6.6960897
1887,7.0,6.5701733
1888,7.0,6.505172
1889,7.0,6.50268
1890,7.0,6.5317974
1891,7.0,6.482456
1892,7.0,6.471635
1893,6.0,7.2815256
1894,6.0,7.124253
1895,7.0,7.189793
1896,6.0,6.9980445
1897,6.0,7.0213804
1898,6.0,7.0353236
1899,6.0,7.047942
1900,6.0,7.044644
1901,6.0,7.0428004
1902,6.0,7.044191
1903,6.0,7.044353
1904,6.0,7.044241
1905,7.0,7.044344
1906,6.0,7.044733
1907,6.0,7.0442023
1908,6.0,7.0439353
1909,6.0,7.044106
1910,6.0,7.0444856
1911,6.0,7.0446863
1912,6.0,7.044473
1913,6.0,7.0448503
1914,6.0,7.044825
1915,6.0,7.044661
1916,6.0,7.044835
1917,6.0,7.0449343
1918,6.0,7.0452185
1919,6.0,7.045129
1920,6.0,7.045045
1921,7.0,7.0453444
1922,6.0,7.04493
1923,6.0,7.045148
1924,6.0,7.045233
1925,6.0,7.0451355
1926,6.0,7.0451283
1927,6.0,7.045358
1928,6.0,7.045337
1929,6.0,7.0454226
1930,6.0,7.0457397
1931,7.0,7.0459394
1932,7.0,7.2183046
1933,7.0,7.6351247
1934,7.0,6.717655
1935,7.0,6.552268
1936,7.0,6.481443
1937,7.0,6.4732523
1938,7.0,6.469736
1939,7.0,6.450651
1940,7.0,6.4309516
1941,7.0,6.3276105
1942,6.0,6.37495
1943,6.0,7.2919316
1944,6.0,6.9088182
1945,6.0,6.9840527
1946,6.0,7.046522
1947,6.0,7.0633664
1948,6.0,7.0659184
1949,6.0,7.0658846
1950,6.0,7.0668526
1951,6.0,7.067528
1952,6.0,7.06728
1953,6.0,7.0678062
1954,6.0,7.068407
1955,6.0,7.0683413
1956,6.0,7.068699
1957,6.0,7.0690427
1958,6.0,7.0692716
1959,6.0,7.0697174
1960,6.0,7.0701103
1961,6.0,7.070229
1962,6.0,7.0701838
1963,6.0,7.070557
1964,6.0,7.071023
1965,6.0,7.071241
1966,6.0,7.071629
1967,6.0,7.0716963
1968,6.0,7.071527
1969,6.0,7.0716405
1970,7.0,7.0718956
1971,6.0,7.071768
1972,6.0,7.0717034
1973,6.0,7.0720882
1974,6.0,7.0719914
1975,6.0,7.07203
1976,7.0,7.0721245
1977,7.0,7.088926
1978,7.0,6.6451845
1979,7.0,6.545611
1980,7.0,6.461717
1981,7.0,6.5290804
1982,7.0,6.4919786
1983,7.0,6.478005
1984,7.0,6.4735885
1985,6.0,6.452141
1986,6.0,7.2886553
1987,6.0,6.9758344
1988,6.0,7.1299314
1989,6.0,7.0399647
1990,6.0,7.0522985
1991,6.0,7.074264
1992,6.0,7.0692425
1993,7.0,7.0666375
1994,6.0,7.0695395
1995,6.0,7.0699806
1996,6.0,7.070014
1997,6.0,7.070578
1998,6.0,7.0705614
1999,7.0,7.07072
2000,6.0,7.0711336
2001,6.0,7.0714498
2002,6.0,7.0714064
2003,6.0,7.071542
2004,6.0,7.071958
2005,6.0,7.072024
2006,6.0,7.0717053
2007,6.0,7.0721083
2008,6.0,7.0725384
2009,6.0,7.0724354
2010,6.0,7.0724244
2011,6.0,7.0727634
2012,6.0,7.072895
2013,6.0,7.072881
2014,6.0,7.073034
2015,6.0,7.072936
2016,6.0,7.073038
2017,6.0,7.0733137
2018,6.0,7.073413
2019,7.0,7.073298
2020,7.0,7.090769
2021,7.0,6.6590166
2022,7.0,6.5596743
2023,7.0,6.536872
2024,7.0,6.533504
2025,7.0,6.565699
2026,7.0,6.5173235
2027,6.0,6.491709
2028,6.0,7.276508
2029,6.0,7.134145
2030,6.0,7.118341
2031,6.0,6.995455
2032,6.0,7.025613
2033,6.0,7.033607
2034,6.0,7.050033
2035,6.0,7.047556
2036,6.0,7.046731
2037,6.0,7.0468607
2038,6.0,7.0469313
2039,6.0,7.047658
2040,6.0,7.047719
2041,6.0,7.0481462
2042,6.0,7.0482025
2043,6.0,7.0482655
2044,6.0,7.048665
2045,6.0,7.0488143
2046,6.0,7.0489893
2047,6.0,7.049182
2048,6.0,7.0493627
2049,6.0,7.049525
2050,6.0,7.0494533
2051,6.0,7.049498
2052,6.0,7.04962
2053,6.0,7.0498915
2054,6.0,7.0497804
2055,6.0,7.0499167
2056,6.0,7.0500526
2057,6.0,7.050124
2058,7.0,7.0503883
2059,6.0,7.050811
2060,7.0,7.0510225
2061,7.0,7.258897
2062,7.0,6.718728
2063,7.0,6.5476966
2064,6.0,6.5054
2065,7.0,6.545045
2066,7.0,6.534734
2067,7.0,6.484026
2068,7.0,6.5891275
2069,6.0,6.497906
2070,6.0,7.288807
2071,6.0,7.034903
2072,6.0,7.0710945
2073,6.0,7.037852
2074,6.0,7.0518813
2075,6.0,7.0566087
2076,6.0,7.074607
2077,6.0,7.0716105
2078,6.0,7.068793
2079,6.0,7.0679507
2080,6.0,7.0687485
2081,6.0,7.069726
2082,6.0,7.070088
2083,6.0,7.0703955
2084,6.0,7.070699
2085,6.0,7.070617
2086,6.0,7.0708084
2087,6.0,7.0711718
2088,6.0,7.0712976
2089,6.0,7.071617
2090,6.0,7.0715814
2091,6.0,7.0714955
2092,6.0,7.0718265
2093,6.0,7.0721455
2094,6.0,7.0723414
2095,6.0,7.0727167
2096,6.0,7.072641
2097,6.0,7.0726986
2098,6.0,7.0730963
2099,6.0,7.0730577
2100,6.0,7.0729256
2101,6.0,7.072764
2102,7.0,7.0731077
2103,7.0,7.085071
2104,6.0,6.639757
2105,7.0,6.5347505
2106,7.0,6.49505
2107,7.0,6.49233
2108,7.0,6.485309
2109,7.0,6.5272694
2110,7.0,6.458792
2111,7.0,6.450662
2112,7.0,6.4368687
2113,6.0,6.4216127
2114,7.0,6.411248
2115,7.0,6.4025865
2116,7.0,6.3866496
2117,7.0,6.3826027
2118,7.0,6.384689
2119,7.0,6.378932
2120,7.0,6.350664
2121,7.0,6.383936
2122,6.0,6.380928
2123,7.0,6.367828
2124,7.0,6.3919725
2125,7.0,6.3988404
2126,7.0,6.4658313
2127,7.0,6.4787946
2128,7.0,6.3637547
2129,7.0,6.4295125
2130,7.0,6.437789
2131,6.0,6.4058166
2132,7.0,6.5904613
2133,7.0,6.5576386
2134,7.0,6.3883834
2135,7.0,6.4675875
2136,7.0,6.5865383
2137,7.0,6.3778634
2138,7.0,6.444039
2139,7.0,6.4435406
2140,7.0,6.420214
2141,7.0,6.5973015
2142,7.0,6.5160284
2143,7.0,6.389804
2144,7.0,6.4357076
2145,7.0,6.588591
2146,7.0,6.4416227
2147,7.0,6.4474335
2148,7.0,6.402693
2149,7.0,6.3832836
2150,7.0,6.4339614
2151,7.0,6.413887
2152,7.0,6.3027577
2153,7.0,6.282263
2154,7.0,6.2940345
2155,6.0,6.301704
2156,7.0,6.295697
2157,6.0,6.289573
2158,7.0,6.2942123
2159,7.0,6.302327
2160,7.0,6.3157086
2161,7.0,6.295308
2162,7.0,6.2928267
2163,7.0,6.293797
2164,7.0,6.280148
2165,7.0,6.2891784
2166,7.0,6.28552
2167,7.0,6.2882404
2168,7.0,6.290601
2169,7.0,6.284617
2170,6.0,6.28846
2171,7.0,6.282243
2172,7.0,6.2920055
2173,7.0,6.2826834
2174,7.0,6.2940755
2175,7.0,6.295006
2176,7.0,6.291006
2177,7.0,6.2881055
2178,7.0,6.2877035
2179,7.0,6.2796583
2180,7.0,6.277658
2181,7.0,6.285232
2182,7.0,6.281046
2183,6.0,6.286354
2184,7.0,6.2723126
2185,7.0,6.2808275
2186,7.0,6.279508
2187,7.0,6.2910113
2188,7.0,6.282536
2189,7.0,6.3369317
2190,7.0,6.2745137
2191,7.0,6.2962155
2192,7.0,6.3069963
2193,7.0,6.3311243
2194,7.0,6.341294
2195,7.0,6.293945
2196,7.0,6.313692
2197,7.0,6.35308
2198,7.0,6.271292
2199,7.0,6.289687
2200,7.0,6.3386064
2201,7.0,6.3031807
2202,7.0,6.3211765
2203,7.0,6.326081
2204,7.0,6.2723804
2205,7.0,6.284196
2206,7.0,6.325719
2207,7.0,6.3145857
2208,7.0,6.3273983
2209,7.0,6.3409886
2210,7.0,6.3395276
2211,7.0,6.3062363
2212,7.0,6.29664
2213,7.0,6.28672
2214,7.0,6.289891
2215,6.0,6.288213
2216,7.0,6.290322
2217,7.0,6.268523
2218,7.0,6.2848544
2219,7.0,6.2864738
2220,7.0,6.2981873
2221,7.0,6.271977
2222,7.0,6.272195
2223,7.0,6.276105
2224,7.0,6.292029
2225,7.0,6.2804646
2226,7.0,6.286027
2227,7.0,6.2741966
2228,7.0,6.286872
2229,7.0,6.285358
2230,6.0,6.2890635
2231,7.0,6.299411
2232,7.0,6.2851067
2233,7.0,6.297269
2234,7.0,6.285647
2235,7.0,6.2933164
2236,7.0,6.287107
2237,7.0,6.289589
2238,7.0,6.278953
2239,7.0,6.2891846
2240,7.0,6.2887125
2241,7.0,6.295528
2242,7.0,6.265227
2243,46.0,6.22426
2244,46.0,8.998576
2245,47.0,6.50292
2246,46.0,6.4076843
2247,7.0,6.5041957
2248,7.0,6.281233
2249,7.0,6.2265525
2250,7.0,6.2005634
2251,7.0,6.201393
2252,7.0,6.2574453
2253,6.0,6.1840363
2254,7.0,6.1902323
2255,6.0,6.235747
2256,7.0,6.2537904
2257,7.0,6.221803
2258,7.0,6.2183433
2259,7.0,6.2521634
2260,7.0,6.2018075
2261,7.0,6.224395
2262,7.0,6.222704
2263,7.0,6.181923
2264,212.0,6.199113
2265,221.0,208.76804
2266,227.0,229.21635
2267,232.0,233.75781
2268,227.0,231.15672
2269,228.0,228.56364
2270,225.0,220.86589
2271,217.0,217.0631
2272,210.0,211.35612
2273,209.0,209.9886
2274,206.0,208.76756
2275,202.0,208.48282
2276,206.0,207.93674
2277,203.0,207.86264
2278,207.0,207.48282
