,refrigerator_5_Trans_Init_Bi_gradTruth,refrigerator_5_Trans_Init_Bi_predicted
1431,185,148.36723
1432,185,148.13895
1433,184,148.26523
1434,184,147.97905
1435,186,148.00227
1436,187,147.71188
1437,186,147.46758
1438,184,147.97784
1439,185,147.3955
1440,184,146.50932
1441,185,146.6197
1442,185,146.85268
1443,186,148.55835
1444,186,146.4826
1445,185,147.8544
1446,186,148.23781
1447,183,146.92636
1448,185,147.94655
1449,186,146.67714
1450,186,148.30707
1451,184,145.74857
1452,183,146.99945
1453,185,147.07027
1454,186,146.90266
1455,186,147.70517
1456,184,147.16678
1457,183,148.11282
1458,184,146.55974
1459,184,148.00238
1460,186,147.16997
1461,186,148.08875
1462,182,147.16263
1463,184,147.5883
1464,184,147.56491
1465,184,148.20093
1466,185,146.47319
1467,183,147.53052
1468,186,147.10631
1469,186,148.27628
1470,184,146.90477
1471,182,148.27792
1472,184,147.15784
1473,185,146.67947
1474,186,148.01385
1475,183,148.17642
1476,183,147.50076
1477,182,147.55156
1478,183,147.35078
1479,185,147.93909
1480,185,147.1279
1481,183,147.63107
1482,184,147.62723
1483,183,147.67058
1484,182,147.51266
1485,182,147.59972
1486,181,147.58083
1487,184,147.50981
1488,184,147.4873
1489,185,147.74068
1490,184,147.6217
1491,182,147.50134
1492,182,147.29514
1493,184,147.30743
1494,186,147.76901
1495,185,147.69347
1496,185,147.37012
1497,183,147.55972
1498,182,147.5382
1499,183,147.28914
1500,184,147.80469
1501,185,146.83727
1502,185,147.91046
1503,183,147.50893
1504,182,147.60463
1505,181,147.41953
1506,183,147.73312
1507,181,147.53719
1508,185,147.69533
1509,184,147.52148
1510,185,147.78828
1511,186,147.43213
1512,183,148.05202
1513,182,146.5066
1514,181,148.84671
1515,181,146.69038
1516,184,146.9276
1517,185,147.89438
1518,185,146.49225
1519,184,147.95876
1520,183,146.75407
1521,181,147.82045
1522,182,146.77826
1523,183,148.04903
1524,183,147.14026
1525,186,147.04741
1526,182,147.60284
1527,182,147.86478
1528,181,146.74597
1529,183,147.43533
1530,181,147.72318
1531,181,146.67929
1532,180,147.73016
1533,183,147.78293
1534,183,147.42545
1535,185,147.10246
1536,184,147.55742
1537,183,146.92639
1538,181,147.49031
1539,181,147.07573
1540,182,147.36249
1541,184,146.98047
1542,184,147.59543
1543,184,147.64622
1544,183,146.31909
1545,180,147.40097
1546,181,147.06497
1547,182,147.22946
1548,184,147.27654
1549,184,147.41347
1550,180,147.36292
1551,181,147.25719
1552,183,147.143
1553,184,147.38649
1554,184,147.17766
1555,182,147.20775
1556,179,147.16042
1557,180,147.39803
1558,180,147.20793
1559,6,147.34505
1560,7,6.4674277
1561,7,6.307252
1562,6,6.3718553
1563,6,6.377104
1564,6,6.4280214
1565,6,6.477788
1566,6,6.5022006
1567,6,6.5156713
1568,6,6.505061
1569,6,6.501901
1570,7,6.4897947
1571,7,6.4915113
1572,6,6.4840746
1573,7,6.5290136
1574,7,6.582722
1575,6,6.572074
1576,6,6.720143
1577,7,6.7147484
1578,6,6.6203074
1579,6,6.615535
1580,6,6.5717034
1581,6,6.5769305
1582,6,6.583489
1583,6,6.638211
1584,6,6.637139
1585,6,6.6656537
1586,6,6.68032
1587,6,6.681459
1588,6,6.6769176
1589,7,6.662669
1590,6,6.6061788
1591,6,6.576442
1592,6,6.5606494
1593,6,6.5620217
1594,6,6.5666723
1595,6,6.561738
1596,6,6.561489
1597,6,6.559178
1598,6,6.5639863
1599,6,6.556178
1600,6,6.5369525
1601,6,6.5141435
1602,6,6.4942446
1603,6,6.4836135
1604,6,6.5284085
1605,6,6.6617246
1606,6,6.569009
1607,6,6.638663
1608,6,6.6251845
1609,6,6.553028
1610,6,7.057823
1611,6,7.0942345
1612,6,7.069062
1613,6,7.0724673
1614,6,7.070134
1615,6,7.058972
1616,6,7.0731883
1617,6,7.0706143
1618,6,7.0407896
1619,6,7.0405345
1620,6,7.0559034
1621,6,7.018233
1622,6,7.1039386
1623,6,7.0688725
1624,6,6.9837456
1625,6,7.0707645
1626,6,6.9943304
1627,7,7.0338483
1628,6,7.0951843
1629,6,7.0984855
1630,6,7.09262
1631,6,7.0192647
1632,6,7.0313153
1633,6,7.0232716
1634,6,7.1025643
1635,6,7.080295
1636,6,7.0374255
1637,6,7.124941
1638,6,7.0908394
1639,6,7.0252013
1640,7,7.0507507
1641,6,7.0209484
1642,6,7.146038
1643,6,6.968857
1644,6,7.011954
1645,6,7.029101
1646,6,7.11435
1647,6,7.1181397
1648,6,6.9844313
1649,6,7.0937004
1650,6,7.077122
1651,7,6.992868
1652,6,7.065409
1653,6,7.080843
1654,6,7.0664663
1655,6,7.0650353
1656,6,7.0474377
1657,6,7.03718
1658,6,7.09567
1659,6,7.1331863
1660,7,7.0213256
1661,6,7.0597525
1662,6,6.9875326
1663,6,7.089861
1664,6,7.1724377
1665,6,7.0235233
1666,6,6.931688
1667,6,7.1859527
1668,6,7.1323514
1669,6,6.9358835
1670,6,7.01039
1671,6,7.079068
1672,6,7.040852
1673,6,7.1687837
1674,7,7.0835476
1675,7,6.889088
1676,7,6.369331
1677,7,6.736104
1678,7,7.0227184
1679,7,6.981448
1680,6,6.9670753
1681,7,6.9836655
1682,7,6.955365
1683,6,6.9536366
1684,6,7.6234536
1685,6,7.965172
1686,6,7.804537
1687,6,7.7436924
1688,6,7.5294194
1689,6,7.393762
1690,6,7.2781806
1691,6,7.31218
1692,6,7.2638574
1693,6,7.2752132
1694,6,7.317574
1695,6,7.2636695
1696,6,7.2233977
1697,6,7.2772245
1698,6,7.273968
1699,6,7.2486
1700,6,7.2131944
1701,6,7.2072005
1702,6,7.234438
1703,6,7.228374
1704,6,7.216246
1705,6,7.2160807
1706,6,7.2609577
1707,6,7.210955
1708,6,7.187767
1709,6,7.1758313
1710,7,7.223955
1711,6,7.1792383
1712,6,7.1086645
1713,6,7.1499953
1714,6,7.1644096
1715,6,7.0952964
1716,6,7.090859
1717,6,7.0774155
1718,6,7.0280437
1719,7,7.0285764
1720,6,7.0301385
1721,6,7.0080743
1722,6,6.495879
1723,6,6.865051
1724,7,6.8636427
1725,6,6.7281227
1726,6,6.796736
1727,6,6.8153963
1728,6,6.838738
1729,6,6.8889656
1730,6,6.8457685
1731,6,7.081584
1732,6,7.081739
1733,6,7.0869346
1734,7,7.0154696
1735,6,7.0471888
1736,7,7.1450567
1737,7,6.9605985
1738,7,6.3586693
1739,7,6.743972
1740,7,7.0515876
1741,7,7.013881
1742,7,6.972554
1743,7,6.980271
1744,7,7.0328364
1745,7,6.997034
1746,7,6.943476
1747,6,6.978578
1748,6,7.601304
1749,6,7.9502635
1750,6,7.827532
1751,6,7.7388573
1752,6,7.466774
1753,6,7.4483633
1754,6,7.3788853
1755,6,7.2631164
1756,6,7.242702
1757,6,7.2891946
1758,6,7.2948375
1759,6,7.28159
1760,6,7.231179
1761,6,7.2379932
1762,6,7.285333
1763,6,7.2610617
1764,6,7.2450542
1765,6,7.2208138
1766,6,7.20778
1767,6,7.187661
1768,6,7.2234383
1769,6,7.2321796
1770,6,7.1870465
1771,6,7.1611495
1772,6,7.1689568
1773,6,7.18894
1774,6,7.1911426
1775,6,7.12841
1776,6,7.1140633
1777,6,7.132681
1778,6,7.090672
1779,6,7.0650053
1780,6,7.116625
1781,6,7.0392156
1782,6,7.0121007
1783,6,6.9945374
1784,6,6.4611835
1785,6,6.8778405
1786,6,6.848552
1787,6,6.696079
1788,7,6.696761
1789,6,6.8121557
1790,6,6.793033
1791,6,6.7525744
1792,6,6.861376
1793,7,6.8983407
1794,7,6.740653
1795,7,6.353909
1796,6,6.795869
1797,7,7.0824533
1798,7,7.0374165
1799,7,6.9844613
1800,7,7.066146
1801,7,7.0079126
1802,6,6.9614778
1803,6,7.6234126
1804,6,7.9717784
1805,6,7.8158574
1806,6,7.74664
1807,6,7.562986
1808,6,7.406671
1809,6,7.2994614
1810,6,7.3067203
1811,6,7.2987137
1812,6,7.312537
1813,6,7.254263
1814,6,7.257731
1815,7,7.2511277
1816,6,7.3035417
1817,6,7.250341
1818,7,7.2261176
1819,6,7.2309866
1820,6,7.2919044
1821,6,7.293768
1822,6,7.204372
1823,6,7.218026
1824,6,7.2544074
1825,6,7.2144327
1826,6,7.185542
1827,6,7.2054114
1828,7,7.218313
1829,6,7.1847644
1830,6,7.197632
1831,6,7.1513762
1832,6,7.1233115
1833,6,7.1300893
1834,6,7.13129
1835,6,7.1278057
1836,6,7.1027455
1837,6,7.063238
1838,6,7.039318
1839,6,7.0116167
1840,6,7.0036135
1841,7,6.483141
1842,7,6.782591
1843,7,6.318468
1844,7,6.476431
1845,7,6.7676764
1846,7,6.744671
1847,7,6.686243
1848,7,6.786392
1849,7,6.8174815
1850,6,6.9216747
1851,6,7.6211085
1852,6,7.9729395
1853,6,7.7849765
1854,6,7.7465935
1855,6,7.4361753
1856,6,7.424773
1857,6,7.3635187
1858,6,7.3161325
1859,6,7.262474
1860,6,7.3001814
1861,6,7.284594
1862,6,7.2469335
1863,6,7.2973166
1864,6,7.2912703
1865,7,7.291085
1866,6,7.2449193
1867,6,7.22474
1868,6,7.288852
1869,6,7.256908
1870,6,7.2273135
1871,6,7.2000604
1872,6,7.2580123
1873,6,7.217298
1874,6,7.1930003
1875,6,7.2553735
1876,6,7.2099433
1877,6,7.2160687
1878,6,7.174688
1879,6,7.119773
1880,6,7.16684
1881,6,7.1851373
1882,6,7.1338615
1883,7,7.075634
1884,7,7.108765
1885,7,7.0431895
1886,6,6.4714994
1887,7,6.62342
1888,7,6.844446
1889,7,6.3661695
1890,7,6.7370987
1891,7,6.7310553
1892,7,6.687664
1893,6,7.2040815
1894,6,7.857966
1895,7,7.286889
1896,6,7.3954854
1897,6,7.439143
1898,6,7.4062314
1899,6,7.2949977
1900,6,7.283812
1901,6,7.271905
1902,6,7.2802124
1903,6,7.302004
1904,6,7.2794714
1905,7,7.2585306
1906,6,7.235018
1907,6,7.2418027
1908,6,7.3255033
1909,6,7.2856297
1910,6,7.2199388
1911,6,7.2158823
1912,6,7.247569
1913,6,7.2338896
1914,6,7.247758
1915,6,7.2137475
1916,6,7.208123
1917,6,7.206152
1918,6,7.1883535
1919,6,7.1912265
1920,6,7.1837406
1921,7,7.157505
1922,6,7.189003
1923,6,7.158223
1924,6,7.112181
1925,6,7.133171
1926,6,7.096668
1927,6,7.0721397
1928,6,7.063979
1929,6,7.0689616
1930,6,7.029656
1931,7,7.0409336
1932,7,6.5544205
1933,7,7.1048064
1934,7,6.3132844
1935,7,6.4514728
1936,7,6.610668
1937,7,6.660308
1938,7,6.6039166
1939,7,6.6423435
1940,7,6.8097243
1941,7,6.8424673
1942,6,6.856903
1943,6,7.507052
1944,6,7.876156
1945,6,7.7460685
1946,6,7.6986003
1947,6,7.362188
1948,6,7.300425
1949,6,7.206594
1950,6,7.159343
1951,6,7.073448
1952,6,7.1824307
1953,6,7.148892
1954,6,7.0877204
1955,6,7.160996
1956,6,7.184201
1957,6,7.126602
1958,6,7.1096063
1959,6,7.101438
1960,6,7.091012
1961,6,7.095758
1962,6,7.168973
1963,6,7.149871
1964,6,7.0941463
1965,6,7.1018157
1966,6,7.0951557
1967,6,7.097301
1968,6,7.0855436
1969,6,7.0741553
1970,7,7.0539575
1971,6,7.044985
1972,6,7.093884
1973,6,7.0269585
1974,6,6.9859457
1975,6,6.9945164
1976,7,6.950014
1977,7,6.930184
1978,7,6.373381
1979,7,6.555942
1980,7,6.370971
1981,7,6.6312423
1982,7,6.701636
1983,7,6.676803
1984,7,6.64011
1985,6,6.6705894
1986,6,7.3321853
1987,6,7.70794
1988,6,7.5457873
1989,6,7.5369267
1990,6,7.4579906
1991,6,7.421906
1992,6,7.32561
1993,7,7.3130703
1994,6,7.3015995
1995,6,7.2879477
1996,6,7.291129
1997,6,7.2545505
1998,6,7.2500453
1999,7,7.3249636
2000,6,7.241503
2001,6,7.244304
2002,6,7.254323
2003,6,7.298384
2004,6,7.2203465
2005,6,7.211562
2006,6,7.2905726
2007,6,7.275132
2008,6,7.171227
2009,6,7.212273
2010,6,7.2474704
2011,6,7.222526
2012,6,7.1802816
2013,6,7.1798997
2014,6,7.16649
2015,6,7.1618376
2016,6,7.1676993
2017,6,7.102737
2018,6,7.0897655
2019,7,7.108116
2020,7,7.065702
2021,7,6.41754
2022,7,6.738929
2023,7,6.9698143
2024,7,6.405273
2025,7,6.720625
2026,7,6.890016
2027,6,6.6159673
2028,6,7.209929
2029,6,7.847715
2030,6,7.420685
2031,6,7.4350405
2032,6,7.399036
2033,6,7.3673706
2034,6,7.281674
2035,6,7.340722
2036,6,7.26489
2037,6,7.280686
2038,6,7.265049
2039,6,7.2557096
2040,6,7.3301373
2041,6,7.3115234
2042,6,7.2804084
2043,6,7.2617154
2044,6,7.239681
2045,6,7.2481318
2046,6,7.2916145
2047,6,7.295377
2048,6,7.2255325
2049,6,7.1936584
2050,6,7.27907
2051,6,7.2474437
2052,6,7.1956477
2053,6,7.1932034
2054,6,7.209846
2055,6,7.1883245
2056,6,7.186741
2057,6,7.189927
2058,7,7.16513
2059,6,7.138856
2060,7,7.127369
2061,7,7.0558248
2062,7,6.417636
2063,7,6.6670094
2064,6,6.9294047
2065,7,7.0028067
2066,7,6.7430553
2067,7,6.3246207
2068,7,6.815197
2069,6,6.7003965
2070,6,7.2601895
2071,6,7.675993
2072,6,7.530271
2073,6,7.476103
2074,6,7.343513
2075,6,7.3551936
2076,6,7.3236504
2077,6,7.3215685
2078,6,7.285292
2079,6,7.2850714
2080,6,7.2906303
2081,6,7.265049
2082,6,7.272518
2083,6,7.2940774
2084,6,7.256527
2085,6,7.240767
2086,6,7.255143
2087,6,7.24396
2088,6,7.281181
2089,6,7.242941
2090,6,7.209
2091,6,7.2493052
2092,6,7.241808
2093,6,7.2108097
2094,6,7.2202806
2095,6,7.175267
2096,6,7.178965
2097,6,7.2112203
2098,6,7.1485305
2099,6,7.109508
2100,6,7.1300282
2101,6,7.1706944
2102,7,7.146998
2103,7,7.05524
2104,6,6.4041815
2105,7,6.673615
2106,7,6.909957
2107,7,6.8157268
2108,7,6.353989
2109,7,6.666791
2110,7,6.7250376
2111,7,6.653981
2112,7,6.6298685
2113,6,6.688525
2114,7,6.7178993
2115,7,6.682553
2116,7,6.7538075
2117,7,6.9338098
2118,7,6.95467
2119,7,6.928185
2120,7,6.9277706
2121,7,6.9453297
2122,6,6.927437
2123,7,6.936126
2124,7,6.9414215
2125,7,6.9533405
2126,7,7.00258
2127,7,6.98058
2128,7,6.7560015
2129,7,6.810798
2130,7,6.874991
2131,6,6.8154445
2132,7,6.923084
2133,7,6.964732
2134,7,6.6803336
2135,7,6.7981687
2136,7,6.9455094
2137,7,6.684323
2138,7,6.7811255
2139,7,6.822241
2140,7,6.7377076
2141,7,6.842173
2142,7,6.8841386
2143,7,6.6145725
2144,7,6.6843004
2145,7,6.8114285
2146,7,6.6913667
2147,7,6.6408076
2148,7,6.5874166
2149,7,6.5867863
2150,7,6.174197
2151,7,6.3382096
2152,7,6.3291187
2153,7,6.3240037
2154,7,6.3358274
2155,6,6.3295684
2156,7,6.334716
2157,6,6.3170733
2158,7,6.336259
2159,7,6.338692
2160,7,6.336035
2161,7,6.32602
2162,7,6.328039
2163,7,6.3206396
2164,7,6.32804
2165,7,6.328034
2166,7,6.324216
2167,7,6.317895
2168,7,6.3362546
2169,7,6.3185816
2170,6,6.3273344
2171,7,6.3193064
2172,7,6.334176
2173,7,6.321146
2174,7,6.328889
2175,7,6.3328424
2176,7,6.3205123
2177,7,6.327608
2178,7,6.317968
2179,7,6.316079
2180,7,6.3188252
2181,7,6.326672
2182,7,6.32018
2183,6,6.327327
2184,7,6.306976
2185,7,6.3303885
2186,7,6.315387
2187,7,6.331072
2188,7,6.322864
2189,7,6.366877
2190,7,6.29465
2191,7,6.3339067
2192,7,6.3373184
2193,7,6.3628106
2194,7,6.350454
2195,7,6.3089767
2196,7,6.3475423
2197,7,6.3651915
2198,7,6.2977705
2199,7,6.3217673
2200,7,6.3740153
2201,7,6.321022
2202,7,6.350387
2203,7,6.3420625
2204,7,6.305331
2205,7,6.323503
2206,7,6.3535533
2207,7,6.3478875
2208,7,6.344632
2209,7,6.361103
2210,7,6.3499312
2211,7,6.3175235
2212,7,6.325622
2213,7,6.3283443
2214,7,6.330992
2215,6,6.323186
2216,7,6.3280215
2217,7,6.312528
2218,7,6.32703
2219,7,6.327398
2220,7,6.332487
2221,7,6.304976
2222,7,6.3201737
2223,7,6.324197
2224,7,6.334616
2225,7,6.315228
2226,7,6.322071
2227,7,6.3166676
2228,7,6.337261
2229,7,6.3220024
2230,6,6.3330407
2231,7,6.336243
2232,7,6.323167
2233,7,6.3349795
2234,7,6.3273945
2235,7,6.3195324
2236,7,6.330937
2237,7,6.3287573
2238,7,6.3216143
2239,7,6.3313074
2240,7,6.3290014
2241,7,6.2677355
2242,7,6.307557
2243,46,6.1939464
2244,46,6.5768623
2245,47,6.5292683
2246,46,6.452937
2247,7,6.4666467
2248,7,6.1615033
2249,7,6.2748704
2250,7,6.2974896
2251,7,6.2716584
2252,7,6.335208
2253,6,6.2652435
2254,7,6.2989764
2255,6,6.310065
2256,7,6.325506
2257,7,6.288976
2258,7,6.292603
2259,7,6.317433
2260,7,6.2982297
2261,7,6.296401
2262,7,6.3055263
2263,7,6.250868
2264,212,6.2999663
2265,221,247.75919
2266,227,242.0003
2267,232,241.18782
2268,227,235.32654
2269,228,231.40613
2270,225,224.60564
2271,217,218.55414
2272,210,211.82443
2273,209,207.02191
2274,206,204.07399
2275,202,202.54514
2276,206,202.10022
2277,203,202.14598
2278,207,202.39995
2279,202,202.3258
2280,204,202.2333
2281,201,202.10706
2282,205,202.10086
2283,201,201.86465
2284,201,201.68443
2285,203,203.45091
2286,200,201.96239
2287,202,201.80464
2288,201,201.38213
2289,202,193.10657
2290,241,189.10887
2291,241,193.32567
2292,241,196.01825
2293,243,196.76527
2294,200,197.21935
2295,205,196.07655
2296,206,197.00156
2297,206,195.8448
2298,210,191.88411
2299,208,192.92883
2300,209,195.86356
2301,208,195.82509
2302,208,196.21448
2303,204,194.49059
2304,207,195.21313
2305,207,193.05229
2306,206,187.17177
2307,209,190.06853
2308,204,192.88275
2309,208,194.01146
2310,204,195.65527
2311,204,206.15051
2312,205,197.4946
2313,202,195.95607
2314,206,190.2603
2315,201,186.65942
2316,206,190.51965
2317,201,193.84636
2318,201,193.84229
2319,203,191.62434
2320,201,192.28656
2321,203,190.08907
2322,200,185.31754
2323,203,187.34622
2324,201,191.32274
2325,202,190.80664
2326,201,191.32079
2327,201,200.27487
2328,201,192.64908
2329,202,191.33861
2330,200,188.91617
2331,198,185.16553
2332,200,188.71797
2333,196,187.2605
2334,200,189.39456
2335,198,186.17848
2336,197,184.98679
2337,197,184.21722
2338,198,183.9529
2339,196,183.15755
2340,199,182.50049
2341,195,181.71423
2342,199,181.90694
2343,194,181.33672
2344,198,181.13881
2345,195,176.87874
2346,196,177.30876
2347,198,176.17293
2348,192,174.96664
2349,198,171.04683
2350,195,169.87042
2351,198,166.25183
2352,194,162.98564
2353,197,156.4197
2354,195,154.41039
2355,195,151.80171
2356,196,150.17188
2357,192,147.86008
2358,197,144.50166
2359,193,148.06451
2360,196,140.56015
2361,195,138.44043
2362,192,136.87495
2363,195,139.43613
2364,194,140.62923
2365,196,141.13603
2366,193,141.36497
2367,194,141.46887
2368,195,141.42706
2369,191,136.20247
2370,195,138.67796
2371,194,140.91298
2372,192,141.83783
2373,196,141.53064
2374,192,141.541
2375,194,142.28194
2376,194,141.97119
2377,191,141.79172
2378,193,138.18518
2379,195,141.69176
2380,191,144.21619
2381,191,144.50998
2382,193,145.33215
2383,191,144.04987
2384,193,144.71408
2385,194,145.11633
2386,191,143.78029
2387,193,144.3018
2388,194,143.25812
2389,190,143.74832
2390,192,144.6263
2391,192,156.90503
2392,194,151.60664
2393,191,144.92183
2394,191,109.908424
2395,194,125.307755
2396,190,136.12323
2397,189,142.63638
2398,192,151.4785
2399,190,152.3224
2400,194,142.87245
2401,190,106.060295
2402,189,121.927734
2403,192,132.75201
2404,192,139.55508
2405,192,138.28879
2406,189,140.23837
2407,190,150.79915
2408,192,148.94626
2409,189,127.83055
2410,190,127.303665
2411,188,135.58044
2412,192,139.93246
2413,189,138.15112
2414,190,139.66429
2415,195,150.81631
2416,193,146.35712
2417,194,139.76112
2418,192,127.34433
2419,193,107.12634
2420,193,123.509285
2421,192,133.5033
2422,193,140.4818
2423,191,139.6355
2424,196,152.13593
2425,192,148.78326
2426,196,131.7642
2427,194,116.91273
2428,194,124.09179
2429,195,134.3989
2430,195,137.40193
2431,191,137.14426
2432,193,135.19684
2433,192,133.96056
2434,192,143.38565
2435,193,146.5877
2436,190,139.20268
2437,193,134.5825
2438,192,134.05647
2439,189,101.241646
2440,191,110.27395
2441,189,116.50204
2442,192,126.70429
2443,190,130.86826
2444,190,146.46974
2445,193,140.56029
2446,191,142.74997
2447,189,136.47241
2448,192,145.48532
2449,188,133.8083
2450,190,130.53831
2451,190,137.35704
2452,188,138.92957
2453,191,135.35002
2454,187,134.27948
2455,190,134.89763
2456,189,133.42068
2457,186,130.25642
2458,191,129.49115
2459,187,131.3503
2460,189,133.20274
2461,188,126.204796
2462,191,128.19635
2463,191,131.30627
2464,188,130.45558
2465,190,128.69691
2466,193,126.80308
2467,188,125.41168
2468,189,126.24458
2469,191,134.29137
2470,188,134.37045
2471,188,131.75562
2472,188,129.44131
2473,190,132.07405
2474,189,141.55736
2475,188,138.13326
2476,188,139.01143
2477,190,142.07439
2478,189,142.38257
2479,188,139.96124
2480,184,138.74136
2481,189,137.48337
2482,195,139.73753
2483,190,140.4593
2484,189,139.83199
2485,186,137.71646
2486,184,132.16042
2487,183,132.14287
2488,186,124.36299
2489,188,131.25938
2490,186,132.98518
2491,184,134.4543
2492,184,136.04439
2493,186,133.23499
2494,187,130.34781
2495,186,130.25385
2496,183,131.15141
2497,186,130.379
2498,187,128.85158
2499,186,129.70634
2500,184,131.59366
2501,186,131.63454
2502,187,131.55202
2503,184,131.72192
2504,183,131.69844
2505,184,132.32713
2506,186,131.49954
2507,186,132.75916
2508,184,131.81245
2509,183,130.6766
2510,185,129.4793
